user_id,kac,count_initial_scan_subscriptions,days,rollup_count,unsubscribe_count,inbox_count,fresh_count,unknown_count,domains_gmail,domains_others,signup_origin_Web App,signup_origin_iPhone,Mean_Pred_days,Med_Pred_days
3022727,0,85,375,0.0,62.0,22.0,1.0,0.0,1.0,0.0,0.0,1.0,233.126297374,233.126297374
5069261,0,130,16,15.0,83.0,32.0,0.0,0.0,1.0,0.0,1.0,0.0,225.317395358,225.317395358
5282394,0,113,0,20.0,74.0,18.0,1.0,0.0,1.0,0.0,0.0,1.0,239.981960145,239.981960145
3532445,0,359,324,34.0,37.0,44.0,244.0,0.0,1.0,0.0,0.0,1.0,247.660505372,247.660505372
4805361,0,318,104,164.0,45.0,22.0,87.0,0.0,1.0,0.0,1.0,0.0,266.042520981,266.042520981
2321529,0,619,439,0.0,468.0,11.0,140.0,0.0,0.0,1.0,1.0,0.0,396.105093565,396.105093565
191798,0,806,1147,3.0,167.0,14.0,622.0,0.0,1.0,0.0,1.0,0.0,287.876205489,287.876205489
4613859,0,160,118,0.0,110.0,1.0,49.0,0.0,1.0,0.0,1.0,0.0,227.778396953,227.778396953
2013379,0,873,667,118.0,149.0,34.0,572.0,0.0,1.0,0.0,1.0,0.0,332.256075379,332.256075379
780689,0,655,996,206.0,306.0,110.0,33.0,0.0,1.0,0.0,1.0,0.0,428.18762963,428.18762963
913265,0,1046,907,136.0,17.0,292.0,601.0,0.0,1.0,0.0,1.0,0.0,327.297914026,327.297914026
1679912,0,458,703,0.0,397.0,24.0,37.0,0.0,1.0,0.0,1.0,0.0,336.920097065,336.920097065
1029619,0,286,735,0.0,61.0,11.0,214.0,0.0,1.0,0.0,1.0,0.0,224.321861816,224.321861816
4493547,0,260,208,0.0,176.0,11.0,73.0,0.0,1.0,0.0,1.0,0.0,250.084322857,250.084322857
4689859,0,26,98,2.0,11.0,1.0,12.0,0.0,1.0,0.0,0.0,1.0,221.612962414,221.612962414
4551788,0,123,140,0.0,61.0,5.0,57.0,0.0,1.0,0.0,1.0,0.0,215.517392179,215.517392179
4996960,0,166,73,1.0,0.0,67.0,98.0,0.0,1.0,0.0,1.0,0.0,208.666502032,208.666502032
3136549,0,708,354,0.0,34.0,121.0,553.0,0.0,1.0,0.0,1.0,0.0,248.973465352,248.973465352
1002527,0,684,814,0.0,36.0,101.0,547.0,0.0,1.0,0.0,0.0,1.0,258.327036236,258.327036236
4581455,0,297,180,49.0,219.0,9.0,20.0,0.0,1.0,0.0,1.0,0.0,278.649240786,278.649240786
1589403,0,528,658,29.0,423.0,69.0,7.0,0.0,1.0,0.0,1.0,0.0,372.006862268,372.006862268
1833086,0,295,576,0.0,88.0,22.0,185.0,0.0,0.0,1.0,1.0,0.0,239.666847441,239.666847441
3971278,0,99,301,10.0,47.0,27.0,15.0,0.0,1.0,0.0,1.0,0.0,214.701471743,214.701471743
673761,0,583,908,56.0,500.0,16.0,11.0,0.0,1.0,0.0,1.0,0.0,424.600364324,424.600364324
1022555,0,344,836,0.0,159.0,34.0,151.0,0.0,1.0,0.0,1.0,0.0,252.502547749,252.502547749
483085,0,1081,1031,678.0,240.0,147.0,16.0,0.0,1.0,0.0,1.0,0.0,1130.79236711,1130.79236711
3765513,0,214,333,3.0,130.0,77.0,4.0,0.0,1.0,0.0,0.0,1.0,254.846755948,254.846755948
3125829,0,471,397,0.0,218.0,147.0,106.0,0.0,1.0,0.0,0.0,1.0,290.710442892,290.710442892
3596562,0,122,268,9.0,68.0,38.0,7.0,0.0,1.0,0.0,0.0,1.0,238.153637156,238.153637156
4533103,0,133,179,4.0,97.0,10.0,22.0,0.0,1.0,0.0,1.0,0.0,224.845010584,224.845010584
3337548,0,31,262,0.0,12.0,5.0,14.0,0.0,1.0,0.0,1.0,0.0,201.527358661,201.527358661
2367539,0,1094,490,0.0,13.0,3.0,1078.0,0.0,1.0,0.0,1.0,0.0,262.500899243,262.500899243
3437142,0,247,316,0.0,183.0,48.0,7.0,9.0,1.0,0.0,1.0,0.0,255.469395398,255.469395398
4657481,0,111,142,0.0,54.0,11.0,46.0,0.0,1.0,0.0,1.0,0.0,213.788498884,213.788498884
2390919,0,298,454,0.0,181.0,11.0,106.0,0.0,1.0,0.0,1.0,0.0,253.825845231,253.825845231
3637247,0,193,230,17.0,156.0,5.0,15.0,0.0,1.0,0.0,0.0,1.0,258.179412403,258.179412403
412114,0,404,1028,2.0,83.0,19.0,300.0,0.0,1.0,0.0,1.0,0.0,236.928735356,236.928735356
4461228,0,342,115,0.0,156.0,16.0,170.0,0.0,1.0,0.0,1.0,0.0,250.486338193,250.486338193
4175692,0,517,270,5.0,292.0,220.0,0.0,0.0,1.0,0.0,0.0,1.0,316.707804405,316.707804405
673454,0,285,1015,0.0,24.0,6.0,255.0,0.0,1.0,0.0,1.0,0.0,216.111302011,216.111302011
3036306,0,307,433,0.0,244.0,17.0,46.0,0.0,1.0,0.0,1.0,0.0,272.175456559,272.175456559
4411526,0,119,254,3.0,60.0,10.0,46.0,0.0,1.0,0.0,1.0,0.0,216.010510586,216.010510586
1388614,0,859,779,0.0,667.0,140.0,52.0,0.0,1.0,0.0,1.0,0.0,553.793726804,553.793726804
297154,0,1836,1047,5.0,134.0,149.0,1548.0,0.0,1.0,0.0,1.0,0.0,394.374343196,394.374343196
3739080,0,126,267,63.0,48.0,12.0,3.0,0.0,1.0,0.0,0.0,1.0,243.74864846,243.74864846
4063362,0,94,175,0.0,40.0,7.0,47.0,0.0,1.0,0.0,1.0,0.0,209.94319647,209.94319647
4184976,0,223,280,33.0,148.0,34.0,8.0,0.0,0.0,1.0,1.0,0.0,259.579173608,259.579173608
4793600,0,446,152,0.0,328.0,49.0,69.0,0.0,1.0,0.0,1.0,0.0,312.450134459,312.450134459
282082,0,260,189,15.0,140.0,91.0,14.0,0.0,1.0,0.0,1.0,0.0,249.838760477,249.838760477
1517536,0,240,807,96.0,98.0,34.0,12.0,0.0,1.0,0.0,1.0,0.0,256.147401746,256.147401746
478610,0,903,934,75.0,627.0,39.0,162.0,0.0,1.0,0.0,1.0,0.0,578.625708729,578.625708729
3765113,0,253,159,40.0,119.0,70.0,24.0,0.0,1.0,0.0,0.0,1.0,261.947829552,261.947829552
5075142,0,153,52,0.0,129.0,10.0,14.0,0.0,1.0,0.0,1.0,0.0,232.198872608,232.198872608
4469346,0,459,83,134.0,170.0,146.0,9.0,0.0,1.0,0.0,0.0,1.0,311.186064018,311.186064018
4347875,0,204,116,59.0,37.0,8.0,100.0,0.0,0.0,0.0,1.0,0.0,746.54757249,746.54757249
616066,0,716,940,0.0,92.0,30.0,594.0,0.0,1.0,0.0,1.0,0.0,259.247304128,259.247304128
778467,0,705,858,0.0,73.0,186.0,446.0,0.0,1.0,0.0,1.0,0.0,263.275123495,263.275123495
4567933,0,395,133,70.0,196.0,85.0,44.0,0.0,1.0,0.0,1.0,0.0,291.423192989,291.423192989
5066363,0,165,73,0.0,113.0,16.0,36.0,0.0,1.0,0.0,1.0,0.0,229.556762714,229.556762714
1206008,0,331,841,0.0,306.0,4.0,21.0,0.0,1.0,0.0,1.0,0.0,291.902602425,291.902602425
75954,0,2351,1452,0.0,580.0,211.0,876.0,684.0,1.0,0.0,1.0,0.0,1698.12580674,1698.12580674
2223556,0,579,499,9.0,307.0,43.0,220.0,0.0,0.0,0.0,1.0,0.0,1262.11702684,1262.11702684
4487448,0,833,252,340.0,395.0,98.0,0.0,0.0,1.0,0.0,0.0,1.0,475.022550329,475.022550329
608523,0,714,1028,13.0,111.0,43.0,547.0,0.0,1.0,0.0,1.0,0.0,269.072342603,269.072342603
2314785,0,417,429,112.0,260.0,43.0,2.0,0.0,1.0,0.0,1.0,0.0,327.517634256,327.517634256
261811,0,568,1030,38.0,423.0,5.0,102.0,0.0,1.0,0.0,0.0,1.0,346.700937875,346.700937875
4150955,0,503,221,105.0,168.0,7.0,223.0,0.0,1.0,0.0,1.0,0.0,297.611289757,297.611289757
5162599,0,101,44,0.0,3.0,0.0,98.0,0.0,1.0,0.0,1.0,0.0,202.781789937,202.781789937
1355007,0,206,840,22.0,89.0,35.0,60.0,0.0,0.0,0.0,1.0,0.0,707.71059398,707.71059398
4320934,0,192,294,120.0,65.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,984.495825526,984.495825526
321662,0,735,1033,99.0,52.0,35.0,549.0,0.0,0.0,1.0,0.0,0.0,727.145809509,727.145809509
4152049,0,319,110,0.0,178.0,80.0,61.0,0.0,1.0,0.0,0.0,1.0,269.481081303,269.481081303
4264525,0,148,213,60.0,77.0,6.0,5.0,0.0,1.0,0.0,0.0,1.0,249.355514909,249.355514909
1040969,0,374,721,0.0,63.0,43.0,268.0,0.0,1.0,0.0,1.0,0.0,231.377128685,231.377128685
3644739,0,272,240,0.0,89.0,60.0,123.0,0.0,0.0,0.0,1.0,0.0,679.756446366,679.756446366
1806016,0,212,663,0.0,106.0,2.0,104.0,0.0,1.0,0.0,1.0,0.0,229.811126056,229.811126056
193002,0,1609,1154,43.0,1488.0,60.0,18.0,0.0,1.0,0.0,1.0,0.0,1131.64598648,1131.64598648
2919691,0,371,410,60.0,188.0,90.0,33.0,0.0,1.0,0.0,1.0,0.0,284.119581645,284.119581645
4949836,0,74,108,5.0,31.0,36.0,2.0,0.0,1.0,0.0,0.0,1.0,228.879862598,228.879862598
4374262,0,11,166,0.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,198.24394184,198.24394184
4326138,0,127,252,16.0,12.0,9.0,90.0,0.0,1.0,0.0,1.0,0.0,209.386783937,209.386783937
2685931,0,303,505,0.0,251.0,41.0,11.0,0.0,1.0,0.0,1.0,0.0,275.583199399,275.583199399
683016,0,628,974,151.0,162.0,247.0,68.0,0.0,0.0,0.0,1.0,0.0,1358.4363317,1358.4363317
4676339,0,13,194,0.0,7.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,199.750096467,199.750096467
4141082,0,123,329,0.0,123.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,228.603692874,228.603692874
1210090,0,532,856,79.0,428.0,16.0,9.0,0.0,1.0,0.0,0.0,1.0,358.139035822,358.139035822
4344607,0,152,267,94.0,41.0,12.0,5.0,0.0,1.0,0.0,0.0,1.0,249.769754751,249.769754751
1126457,0,701,780,0.0,531.0,54.0,116.0,0.0,1.0,0.0,1.0,0.0,430.141804661,430.141804661
1003963,0,673,770,0.0,81.0,9.0,583.0,0.0,1.0,0.0,1.0,0.0,252.13244506,252.13244506
3374508,0,414,362,0.0,330.0,21.0,63.0,0.0,1.0,0.0,1.0,0.0,308.095140387,308.095140387
1204175,0,89,762,0.0,8.0,0.0,81.0,0.0,1.0,0.0,1.0,0.0,203.175842195,203.175842195
1589858,0,736,706,342.0,208.0,159.0,27.0,0.0,1.0,0.0,1.0,0.0,478.198090341,478.198090341
1926768,0,301,577,0.0,239.0,45.0,17.0,0.0,1.0,0.0,0.0,1.0,280.164567377,280.164567377
2693785,0,665,459,391.0,144.0,130.0,0.0,0.0,1.0,0.0,1.0,0.0,459.498447868,459.498447868
4286055,0,407,182,149.0,152.0,76.0,30.0,0.0,1.0,0.0,1.0,0.0,304.837007169,304.837007169
1135524,0,510,843,314.0,90.0,13.0,93.0,0.0,1.0,0.0,1.0,0.0,355.637068246,355.637068246
3241027,0,244,396,26.0,134.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,787.22558441,787.22558441
4742624,0,105,181,0.0,65.0,0.0,40.0,0.0,0.0,1.0,1.0,0.0,222.876206869,222.876206869
3932231,0,305,342,1.0,203.0,98.0,3.0,0.0,1.0,0.0,0.0,1.0,275.639590715,275.639590715
474616,0,170,1006,15.0,145.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,240.419742224,240.419742224
1023461,0,655,843,32.0,483.0,127.0,13.0,0.0,1.0,0.0,0.0,1.0,376.659869884,376.659869884
2827828,0,374,450,0.0,0.0,366.0,8.0,0.0,1.0,0.0,1.0,0.0,235.701729292,235.701729292
913310,0,706,791,294.0,72.0,0.0,340.0,0.0,1.0,0.0,1.0,0.0,359.912886238,359.912886238
4298494,0,101,238,5.0,12.0,47.0,37.0,0.0,1.0,0.0,0.0,1.0,227.192823556,227.192823556
3330839,0,575,349,284.0,268.0,20.0,3.0,0.0,1.0,0.0,1.0,0.0,434.052039208,434.052039208
3320460,0,245,340,0.0,116.0,7.0,122.0,0.0,1.0,0.0,1.0,0.0,234.262418753,234.262418753
421563,0,473,904,0.0,209.0,18.0,246.0,0.0,1.0,0.0,1.0,0.0,274.184856744,274.184856744
5292299,0,86,40,0.0,37.0,44.0,5.0,0.0,1.0,0.0,1.0,0.0,210.803838289,210.803838289
4666680,0,116,119,2.0,58.0,7.0,29.0,20.0,1.0,0.0,0.0,1.0,236.263241756,236.263241756
3571903,0,232,264,44.0,136.0,3.0,49.0,0.0,1.0,0.0,1.0,0.0,249.368845657,249.368845657
1506524,0,169,767,9.0,133.0,27.0,0.0,0.0,1.0,0.0,1.0,0.0,237.212577719,237.212577719
4385848,0,234,226,61.0,67.0,104.0,2.0,0.0,1.0,0.0,0.0,1.0,256.723369276,256.723369276
2864366,0,412,471,3.0,193.0,32.0,184.0,0.0,1.0,0.0,1.0,0.0,267.025531179,267.025531179
4107926,0,162,205,0.0,121.0,24.0,17.0,0.0,1.0,0.0,1.0,0.0,231.658230501,231.658230501
2438896,0,715,482,245.0,154.0,70.0,246.0,0.0,1.0,0.0,1.0,0.0,378.457948486,378.457948486
1945450,0,737,584,0.0,684.0,3.0,50.0,0.0,1.0,0.0,1.0,0.0,522.869502166,522.869502166
1925227,0,729,678,77.0,538.0,104.0,10.0,0.0,1.0,0.0,0.0,1.0,412.204341917,412.204341917
1882131,0,558,603,0.0,108.0,30.0,420.0,0.0,1.0,0.0,1.0,0.0,252.889102072,252.889102072
4831539,0,108,37,41.0,63.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,224.191408884,224.191408884
5052899,0,37,12,0.0,8.0,2.0,27.0,0.0,1.0,0.0,1.0,0.0,200.912643199,200.912643199
3665580,0,227,215,0.0,149.0,5.0,73.0,0.0,1.0,0.0,0.0,1.0,254.734309301,254.734309301
3942289,0,234,346,1.0,40.0,6.0,187.0,0.0,1.0,0.0,0.0,1.0,234.631693169,234.631693169
2014247,0,404,615,0.0,281.0,21.0,102.0,0.0,1.0,0.0,1.0,0.0,291.062580552,291.062580552
4441186,0,236,250,14.0,120.0,55.0,47.0,0.0,1.0,0.0,1.0,0.0,240.939389036,240.939389036
4592154,0,251,161,0.0,76.0,41.0,134.0,0.0,1.0,0.0,1.0,0.0,227.359833519,227.359833519
4104662,0,230,288,16.0,160.0,44.0,10.0,0.0,1.0,0.0,0.0,1.0,262.732206774,262.732206774
4320041,0,242,268,73.0,17.0,23.0,129.0,0.0,1.0,0.0,1.0,0.0,229.797883667,229.797883667
4927085,0,230,79,0.0,153.0,14.0,63.0,0.0,1.0,0.0,1.0,0.0,242.635836152,242.635836152
4289730,0,374,290,8.0,166.0,49.0,151.0,0.0,1.0,0.0,0.0,1.0,269.635137014,269.635137014
4621457,0,192,59,0.0,158.0,10.0,24.0,0.0,0.0,1.0,1.0,0.0,249.798444833,249.798444833
5458007,0,0,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,197.716674746,197.716674746
4465348,0,239,241,0.0,95.0,30.0,58.0,56.0,1.0,0.0,1.0,0.0,242.147810242,242.147810242
2395960,0,469,592,50.0,314.0,85.0,20.0,0.0,1.0,0.0,1.0,0.0,331.640923885,331.640923885
4751656,0,500,176,82.0,386.0,32.0,0.0,0.0,1.0,0.0,0.0,1.0,346.504124991,346.504124991
1680167,0,316,699,0.0,10.0,40.0,266.0,0.0,1.0,0.0,1.0,0.0,216.508737693,216.508737693
2132875,0,796,633,16.0,286.0,342.0,152.0,0.0,1.0,0.0,1.0,0.0,363.494035632,363.494035632
1303901,0,1143,850,150.0,914.0,51.0,28.0,0.0,1.0,0.0,1.0,0.0,953.906024731,953.906024731
5413167,0,2,27,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,197.849819112,197.849819112
3566995,0,540,180,84.0,365.0,90.0,1.0,0.0,1.0,0.0,0.0,1.0,348.108884194,348.108884194
3485427,0,360,344,97.0,140.0,46.0,77.0,0.0,1.0,0.0,0.0,1.0,283.827179101,283.827179101
2300489,0,544,559,1.0,321.0,54.0,168.0,0.0,1.0,0.0,1.0,0.0,319.603021143,319.603021143
4304551,0,196,257,29.0,62.0,28.0,77.0,0.0,1.0,0.0,0.0,1.0,243.510592708,243.510592708
4102256,0,118,209,23.0,25.0,4.0,66.0,0.0,1.0,0.0,1.0,0.0,212.761059528,212.761059528
237448,0,942,1089,172.0,512.0,132.0,126.0,0.0,1.0,0.0,1.0,0.0,594.06346592,594.06346592
4185971,0,97,242,0.0,4.0,7.0,86.0,0.0,1.0,0.0,1.0,0.0,203.117299017,203.117299017
2333702,0,377,602,0.0,67.0,61.0,249.0,0.0,1.0,0.0,1.0,0.0,233.480095936,233.480095936
1129349,0,599,725,0.0,72.0,15.0,512.0,0.0,1.0,0.0,1.0,0.0,245.398798122,245.398798122
894982,0,686,776,128.0,332.0,200.0,26.0,0.0,1.0,0.0,1.0,0.0,411.652936605,411.652936605
4209441,0,86,274,0.0,58.0,1.0,27.0,0.0,1.0,0.0,1.0,0.0,212.860536411,212.860536411
3971144,0,323,289,0.0,225.0,46.0,52.0,0.0,1.0,0.0,0.0,1.0,278.179390174,278.179390174
5051664,0,143,49,0.0,59.0,24.0,60.0,0.0,1.0,0.0,1.0,0.0,217.090250686,217.090250686
738075,0,7,1011,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,198.022768091,198.022768091
4873728,0,39,92,0.0,28.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,204.721001413,204.721001413
1235670,0,468,749,0.0,291.0,17.0,160.0,0.0,1.0,0.0,1.0,0.0,299.256285025,299.256285025
4333123,0,585,249,111.0,245.0,63.0,166.0,0.0,0.0,1.0,0.0,1.0,331.544056849,331.544056849
1030947,0,928,395,176.0,292.0,48.0,412.0,0.0,1.0,0.0,1.0,0.0,436.165773124,436.165773124
4428177,0,91,49,39.0,13.0,2.0,37.0,0.0,1.0,0.0,1.0,0.0,212.28173343,212.28173343
3357094,0,408,320,0.0,245.0,30.0,133.0,0.0,1.0,0.0,1.0,0.0,280.86268185,280.86268185
1789096,0,460,616,25.0,306.0,20.0,109.0,0.0,1.0,0.0,1.0,0.0,312.880316543,312.880316543
4809822,0,166,49,0.0,54.0,9.0,103.0,0.0,1.0,0.0,0.0,1.0,234.332470117,234.332470117
2703070,0,225,294,17.0,164.0,34.0,10.0,0.0,1.0,0.0,1.0,0.0,250.755824533,250.755824533
3211600,0,585,274,0.0,211.0,161.0,213.0,0.0,1.0,0.0,1.0,0.0,293.734546861,293.734546861
4950946,0,100,6,1.0,57.0,3.0,39.0,0.0,1.0,0.0,0.0,1.0,232.121276907,232.121276907
4682196,0,121,170,0.0,36.0,5.0,80.0,0.0,1.0,0.0,1.0,0.0,210.35372825,210.35372825
4988901,0,109,32,0.0,96.0,5.0,8.0,0.0,1.0,0.0,1.0,0.0,222.177214828,222.177214828
4220150,0,420,238,133.0,259.0,15.0,13.0,0.0,1.0,0.0,0.0,1.0,321.567968671,321.567968671
686246,0,1665,870,260.0,108.0,25.0,1272.0,0.0,1.0,0.0,1.0,0.0,509.3387092,509.3387092
687881,0,1954,838,78.0,1040.0,3.0,833.0,0.0,1.0,0.0,1.0,0.0,1096.79537305,1096.79537305
441034,0,444,937,0.0,347.0,0.0,97.0,0.0,1.0,0.0,1.0,0.0,315.023015868,315.023015868
4221989,0,152,217,4.0,91.0,4.0,53.0,0.0,1.0,0.0,1.0,0.0,224.226669562,224.226669562
3688068,0,106,353,65.0,19.0,20.0,2.0,0.0,0.0,1.0,0.0,1.0,248.02871039,248.02871039
3332725,0,323,335,0.0,125.0,58.0,140.0,0.0,1.0,0.0,1.0,0.0,244.023500101,244.023500101
4259452,0,58,223,0.0,33.0,18.0,7.0,0.0,1.0,0.0,0.0,1.0,226.885030218,226.885030218
4554762,0,461,187,81.0,184.0,186.0,10.0,0.0,1.0,0.0,1.0,0.0,304.447852138,304.447852138
5214406,0,50,16,0.0,22.0,0.0,28.0,0.0,1.0,0.0,1.0,0.0,204.037821163,204.037821163
2169551,0,830,583,0.0,82.0,90.0,658.0,0.0,1.0,0.0,1.0,0.0,268.320538717,268.320538717
4055281,0,140,317,0.0,104.0,27.0,9.0,0.0,1.0,0.0,0.0,1.0,243.27620464,243.27620464
4169205,0,291,275,0.0,208.0,26.0,57.0,0.0,1.0,0.0,1.0,0.0,261.540320532,261.540320532
4145166,0,193,285,0.0,131.0,5.0,57.0,0.0,0.0,1.0,1.0,0.0,242.937992617,242.937992617
758578,0,88,997,7.0,71.0,8.0,2.0,0.0,1.0,0.0,0.0,1.0,235.461994547,235.461994547
4296368,0,217,126,59.0,107.0,42.0,9.0,0.0,1.0,0.0,1.0,0.0,247.419680639,247.419680639
3312912,0,315,338,0.0,185.0,39.0,91.0,0.0,1.0,0.0,1.0,0.0,257.776908014,257.776908014
3687150,0,340,31,19.0,314.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,301.139978911,301.139978911
4678715,0,183,194,22.0,138.0,6.0,17.0,0.0,1.0,0.0,1.0,0.0,241.274551508,241.274551508
2050833,0,476,489,73.0,313.0,90.0,0.0,0.0,1.0,0.0,1.0,0.0,341.793154143,341.793154143
1717070,0,695,701,1.0,343.0,43.0,308.0,0.0,1.0,0.0,1.0,0.0,341.70294499,341.70294499
2389258,0,929,491,140.0,220.0,33.0,536.0,0.0,1.0,0.0,1.0,0.0,378.491685881,378.491685881
4831213,0,88,159,16.0,49.0,3.0,20.0,0.0,1.0,0.0,1.0,0.0,214.621138215,214.621138215
5209196,0,198,50,37.0,86.0,25.0,50.0,0.0,1.0,0.0,1.0,0.0,234.597324438,234.597324438
3290433,0,433,291,126.0,66.0,0.0,241.0,0.0,1.0,0.0,1.0,0.0,267.356058251,267.356058251
983245,0,658,842,332.0,1.0,174.0,151.0,0.0,1.0,0.0,1.0,0.0,356.406893035,356.406893035
3942575,0,203,199,48.0,7.0,7.0,141.0,0.0,0.0,0.0,0.0,1.0,469.335615397,469.335615397
4712139,0,412,101,0.0,144.0,90.0,178.0,0.0,1.0,0.0,1.0,0.0,256.533230889,256.533230889
1723959,0,1131,521,0.0,1046.0,15.0,70.0,0.0,1.0,0.0,1.0,0.0,910.16280895,910.16280895
55354,0,46,64,0.0,23.0,6.0,17.0,0.0,1.0,0.0,1.0,0.0,204.330093872,204.330093872
4020737,0,107,341,0.0,54.0,51.0,2.0,0.0,1.0,0.0,0.0,1.0,233.987444106,233.987444106
5253540,0,165,42,91.0,36.0,0.0,38.0,0.0,1.0,0.0,1.0,0.0,232.865920115,232.865920115
2580658,0,1020,497,173.0,719.0,8.0,120.0,0.0,1.0,0.0,1.0,0.0,798.710189089,798.710189089
3599692,0,147,161,38.0,44.0,29.0,36.0,0.0,0.0,0.0,0.0,1.0,466.866358563,466.866358563
4858833,0,155,9,4.0,39.0,8.0,104.0,0.0,1.0,0.0,1.0,0.0,213.613785338,213.613785338
72154,0,1824,1400,365.0,6.0,9.0,1444.0,0.0,1.0,0.0,1.0,0.0,566.044220383,566.044220383
3998855,0,23,235,9.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,221.670170379,221.670170379
4541630,0,95,72,0.0,23.0,2.0,70.0,0.0,1.0,0.0,1.0,0.0,206.416888024,206.416888024
1164600,0,684,755,57.0,69.0,3.0,555.0,0.0,1.0,0.0,1.0,0.0,265.685331403,265.685331403
4420894,0,153,184,0.0,126.0,8.0,19.0,0.0,1.0,0.0,1.0,0.0,231.39822954,231.39822954
3117736,0,170,324,0.0,33.0,21.0,116.0,0.0,1.0,0.0,1.0,0.0,212.944871177,212.944871177
3292462,0,349,311,0.0,77.0,28.0,244.0,0.0,1.0,0.0,1.0,0.0,232.345582628,232.345582628
5034902,0,47,57,0.0,14.0,8.0,25.0,0.0,1.0,0.0,1.0,0.0,202.767684799,202.767684799
4586835,0,408,226,349.0,42.0,15.0,2.0,0.0,1.0,0.0,1.0,0.0,341.283107979,341.283107979
2678519,0,419,373,59.0,303.0,57.0,0.0,0.0,1.0,0.0,1.0,0.0,323.944794461,323.944794461
4115340,0,378,276,27.0,295.0,6.0,50.0,0.0,1.0,0.0,0.0,1.0,301.084995776,301.084995776
2926622,0,374,317,118.0,201.0,49.0,6.0,0.0,1.0,0.0,1.0,0.0,305.321690083,305.321690083
2933795,0,379,335,38.0,261.0,77.0,3.0,0.0,1.0,0.0,1.0,0.0,299.669618097,299.669618097
2285749,0,319,546,0.0,64.0,32.0,223.0,0.0,1.0,0.0,1.0,0.0,227.921529662,227.921529662
3592581,0,348,247,69.0,204.0,64.0,11.0,0.0,1.0,0.0,0.0,1.0,292.221169067,292.221169067
4349009,0,7,170,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,228.524254933,228.524254933
5130307,0,281,27,9.0,236.0,10.0,26.0,0.0,1.0,0.0,0.0,1.0,278.432219468,278.432219468
2461790,0,617,424,30.0,504.0,53.0,30.0,0.0,1.0,0.0,1.0,0.0,420.93102009,420.93102009
4536910,0,460,191,0.0,154.0,130.0,176.0,0.0,1.0,0.0,1.0,0.0,265.120398194,265.120398194
3939865,0,258,279,3.0,85.0,27.0,143.0,0.0,1.0,0.0,0.0,1.0,245.354583059,245.354583059
1798700,0,998,556,0.0,331.0,12.0,655.0,0.0,0.0,1.0,1.0,0.0,378.961333774,378.961333774
2123593,0,358,495,81.0,109.0,158.0,10.0,0.0,1.0,0.0,1.0,0.0,271.058533726,271.058533726
883444,0,476,788,7.0,24.0,21.0,424.0,0.0,1.0,0.0,1.0,0.0,228.709537559,228.709537559
1515887,0,1129,762,0.0,444.0,46.0,639.0,0.0,1.0,0.0,1.0,0.0,443.860243738,443.860243738
3348525,0,247,277,0.0,86.0,30.0,131.0,0.0,1.0,0.0,1.0,0.0,228.778537887,228.778537887
2786034,0,540,483,130.0,309.0,99.0,2.0,0.0,1.0,0.0,1.0,0.0,373.376903605,373.376903605
4865893,0,255,43,0.0,1.0,166.0,88.0,0.0,1.0,0.0,1.0,0.0,218.111687166,218.111687166
1943508,0,455,666,0.0,115.0,22.0,318.0,0.0,1.0,0.0,1.0,0.0,247.568294479,247.568294479
2055595,0,782,521,0.0,520.0,36.0,226.0,0.0,1.0,0.0,1.0,0.0,433.671940487,433.671940487
1786760,0,630,622,0.0,358.0,236.0,36.0,0.0,1.0,0.0,1.0,0.0,358.572010686,358.572010686
265039,0,824,1029,152.0,649.0,6.0,17.0,0.0,1.0,0.0,1.0,0.0,645.251834386,645.251834386
1552581,0,553,693,2.0,7.0,99.0,445.0,0.0,1.0,0.0,1.0,0.0,232.257211202,232.257211202
4403114,0,111,279,0.0,65.0,46.0,0.0,0.0,1.0,0.0,1.0,0.0,217.862943819,217.862943819
5429185,0,59,16,0.0,38.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,207.536194521,207.536194521
3213909,0,171,322,79.0,89.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,242.953667269,242.953667269
508180,0,397,893,0.0,179.0,48.0,170.0,0.0,1.0,0.0,0.0,1.0,271.776232036,271.776232036
4373285,0,45,206,0.0,24.0,0.0,21.0,0.0,1.0,0.0,1.0,0.0,204.187855154,204.187855154
3816367,0,266,257,6.0,171.0,10.0,79.0,0.0,1.0,0.0,1.0,0.0,250.73105814,250.73105814
2253605,0,507,501,103.0,300.0,101.0,3.0,0.0,1.0,0.0,1.0,0.0,353.629858305,353.629858305
